Key,Host_Key,Distrito,Barrio,Tipo_Inmueble,Precio,Min_Nights,Anuncios_Totales_del_Host,Capacidad,Dormitorios,Camas,Baños,Precio/Capacidad
738857,3859217,Casco_Antiguo,San Gil,Habitacion_Privada,51,2,1,2.0,1.0,1.0,1.0,25.5
471876,2204184,Casco_Antiguo,Arenal,Inmueble_Completo,108,14,11,4.0,1.0,2.0,1.0,27.0
481991,2325204,Casco_Antiguo,Alfalfa,Inmueble_Completo,85,15,1,2.0,1.0,1.0,1.0,42.5
742801,3889491,Casco_Antiguo,Alfalfa,Inmueble_Completo,99,3,1,2.0,1.0,2.0,1.0,49.5
985433,5406544,Nervion,San Bernardo,Inmueble_Completo,130,2,15,6.0,2.0,5.0,1.0,21.666666666666668
986180,5411922,Casco_Antiguo,Feria,Habitacion_Privada,47,5,18,2.0,1.0,2.0,1.0,23.5
525845,2584848,Triana,Triana Este,Inmueble_Completo,78,3,3,4.0,1.0,2.0,1.0,19.5
1010304,4646262,Casco_Antiguo,Santa Cruz,Inmueble_Completo,85,3,2,2.0,1.0,1.0,1.0,42.5
530580,2605665,Casco_Antiguo,San Bartolomé,Inmueble_Completo,110,3,1,4.0,1.0,2.0,1.0,27.5
749397,3938234,Nervion,an Roque,Inmueble_Completo,55,4,1,2.0,1.0,2.0,1.0,27.5
751667,3952052,Casco_Antiguo,Arenal,Inmueble_Completo,94,2,4,4.0,1.0,1.0,1.0,23.5
531891,2614256,Casco_Antiguo,Arenal,Inmueble_Completo,186,2,3,8.0,3.0,5.0,2.0,23.25
1030550,2118460,Triana,Triana Casco Antiguo,Inmueble_Completo,96,3,4,4.0,1.0,2.0,1.0,24.0
1037431,5711196,Casco_Antiguo,San Bartolomé,Inmueble_Completo,75,2,2,2.0,1.0,1.0,1.0,37.5
532392,2616444,Triana,Triana Oeste,Inmueble_Completo,202,2,1,6.0,3.0,4.0,2.0,33.666666666666664
1038096,4735558,Casco_Antiguo,Feria,Inmueble_Completo,58,3,3,2.0,1.0,2.0,1.0,29.0
754512,3970561,Casco_Antiguo,Santa Cruz,Inmueble_Completo,85,2,1,4.0,1.0,2.0,1.0,21.25
755070,3767896,Macarena,Pino Flores,Inmueble_Completo,140,2,3,5.0,3.0,4.0,2.0,28.0
758337,3678775,Casco_Antiguo,Alfalfa,Inmueble_Completo,101,2,2,4.0,1.0,2.0,1.0,25.25
540257,2654826,Casco_Antiguo,Alfalfa,Inmueble_Completo,71,1,3,3.0,1.0,4.0,,23.666666666666668
761721,4015124,Casco_Antiguo,Santa Cruz,Inmueble_Completo,113,1,3,2.0,1.0,1.0,1.0,56.5
1050524,3121992,Casco_Antiguo,Feria,Inmueble_Completo,100,3,2,2.0,,1.0,1.0,50.0
554494,2426762,Casco_Antiguo,Alfalfa,Inmueble_Completo,54,3,5,4.0,1.0,1.0,1.0,13.5
556908,2204184,Casco_Antiguo,Arenal,Inmueble_Completo,108,28,11,4.0,1.0,2.0,1.0,27.0
761744,4015124,Casco_Antiguo,Santa Cruz,Inmueble_Completo,162,1,3,4.0,2.0,3.0,1.0,40.5
568062,2795069,Triana,Triana Casco Antiguo,Habitacion_Privada,36,2,1,2.0,1.0,1.0,1.0,18.0
764576,3173171,Casco_Antiguo,Alfalfa,Inmueble_Completo,95,2,29,2.0,1.0,2.0,1.0,47.5
765157,4033896,Casco_Antiguo,Alfalfa,Habitacion_Privada,38,1,1,1.0,1.0,1.0,1.0,38.0
1070489,5889301,Casco_Antiguo,Alfalfa,Habitacion_Privada,54,1,5,2.0,1.0,1.0,,27.0
584921,2426762,Casco_Antiguo,Alfalfa,Inmueble_Completo,54,3,5,4.0,1.0,1.0,1.0,13.5
1075276,5915983,Casco_Antiguo,San Vicente,Inmueble_Completo,87,3,1,3.0,1.0,2.0,1.0,29.0
772805,2204184,Casco_Antiguo,Arenal,Inmueble_Completo,126,5,11,,,,,
586027,2120026,Casco_Antiguo,Museo,Inmueble_Completo,85,2,2,4.0,1.0,4.0,1.0,21.25
1108421,6085610,Casco_Antiguo,Santa Catalina,Habitacion_Privada,140,1,3,1.0,1.0,1.0,1.0,140.0
588488,2842843,Casco_Antiguo,Arenal,Inmueble_Completo,113,1,7,2.0,1.0,2.0,1.0,56.5
1120896,5113729,Casco_Antiguo,Feria,Inmueble_Completo,118,3,2,4.0,2.0,2.0,1.0,29.5
785089,4139203,Casco_Antiguo,Santa Catalina,Inmueble_Completo,229,3,1,4.0,1.0,4.0,,57.25
791871,4172025,Casco_Antiguo,Santa Cruz,Inmueble_Completo,89,2,1,4.0,1.0,2.0,1.0,22.25
592830,2926391,Casco_Antiguo,San Bartolomé,Inmueble_Completo,98,2,1,4.0,1.0,4.0,1.0,24.5
596803,2964157,Casco_Antiguo,Arenal,Inmueble_Completo,76,2,1,4.0,1.0,2.0,1.0,19.0
597776,2955713,Casco_Antiguo,Alfalfa,Inmueble_Completo,120,3,3,4.0,2.0,3.0,1.0,30.0
796804,4197264,Bellavista_La_Palmera,"Sector Sur, La Palmera, Reina Mercedes",Habitacion_Privada,36,60,2,2.0,1.0,1.0,1.0,18.0
1123440,6162974,Triana,Triana Casco Antiguo,Inmueble_Completo,76,2,5,4.0,1.0,2.0,1.0,19.0
1126962,6182724,Casco_Antiguo,Museo,Inmueble_Completo,124,2,1,6.0,2.0,5.0,2.0,20.666666666666668
799340,2386722,Casco_Antiguo,San Gil,Inmueble_Completo,76,3,2,4.0,1.0,2.0,1.0,19.0
799368,4208935,Casco_Antiguo,Feria,Inmueble_Completo,70,2,1,2.0,1.0,1.0,1.0,35.0
804296,4233183,Casco_Antiguo,Alfalfa,Inmueble_Completo,80,1,1,4.0,1.0,2.0,,20.0
613844,14958822,Casco_Antiguo,Alfalfa,Inmueble_Completo,91,2,135,4.0,2.0,3.0,1.0,22.75
1134676,6224025,Este_Alcosa_Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Habitacion_Privada,44,1,3,2.0,1.0,2.0,1.0,22.0
629723,3121992,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,77,3,2,2.0,,1.0,1.0,38.5
1144751,6428896,Casco_Antiguo,Santa Cruz,Habitacion_Privada,38,2,3,1.0,1.0,1.0,,38.0
636468,3173171,Casco_Antiguo,Alfalfa,Inmueble_Completo,72,2,29,4.0,1.0,2.0,1.0,18.0
820793,909708,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Habitacion_Privada,38,1,2,2.0,1.0,1.0,1.0,19.0
656013,2705030,Casco_Antiguo,Alfalfa,Inmueble_Completo,66,3,7,2.0,1.0,1.0,1.0,33.0
1174621,6428896,Casco_Antiguo,Santa Cruz,Habitacion_Privada,48,2,3,2.0,1.0,4.0,,24.0
1174622,6428896,Casco_Antiguo,Santa Cruz,Habitacion_Privada,38,2,3,1.0,1.0,1.0,,38.0
833978,3908345,Macarena,"Santa María de Ordas, San Nicolas",Habitacion_Privada,55,1,4,3.0,1.0,3.0,1.0,18.333333333333332
1544126,3442669,Casco_Antiguo,San Gil,Habitacion_Privada,29,2,2,2.0,1.0,1.0,3.0,14.5
840208,4388278,Casco_Antiguo,San Bartolomé,Inmueble_Completo,72,4,1,4.0,2.0,3.0,1.0,18.0
1547751,2705030,Casco_Antiguo,Alfalfa,Inmueble_Completo,168,3,7,5.0,2.0,4.0,2.0,33.6
1548526,8250800,Casco_Antiguo,San Gil,Inmueble_Completo,61,2,1,2.0,1.0,2.0,,30.5
1246335,5241706,Casco_Antiguo,San Gil,Inmueble_Completo,82,4,1,4.0,1.0,2.0,1.0,20.5
846337,3540583,Sur,Huerta de la Salud,Habitacion_Privada,48,1,14,3.0,1.0,2.0,1.0,16.0
1564014,8294853,Casco_Antiguo,Santa Cruz,Inmueble_Completo,69,1,1,3.0,1.0,2.0,1.0,23.0
848743,4431575,Casco_Antiguo,Santa Cruz,Inmueble_Completo,170,2,6,5.0,1.0,3.0,,34.0
865708,4015124,Casco_Antiguo,Santa Cruz,Inmueble_Completo,143,1,3,4.0,2.0,3.0,1.0,35.75
1261779,3442669,Casco_Antiguo,San Gil,Habitacion_Privada,29,2,2,2.0,1.0,1.0,3.0,14.5
1277335,4790497,Casco_Antiguo,Santa Catalina,Inmueble_Completo,154,3,33,4.0,2.0,4.0,2.0,38.5
1582326,8364520,Casco_Antiguo,Santa Cruz,Inmueble_Completo,211,3,2,8.0,3.0,6.0,3.0,26.375
871206,4592857,San_Pablo_Santa_Justa,Santa Clara,Inmueble_Completo,264,3,1,8.0,4.0,6.0,2.0,33.0
1285838,6995235,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,106,3,4,,,,,
1636053,7559727,Casco_Antiguo,Santa Cruz,Inmueble_Completo,101,3,2,4.0,1.0,2.0,1.0,25.25
1314735,7143445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,92,2,5,,,,,
1643282,8722148,Casco_Antiguo,Arenal,Inmueble_Completo,60,3,2,2.0,1.0,1.0,1.0,30.0
879051,1330663,San_Pablo_Santa_Justa,San José Obrero,Inmueble_Completo,63,3,2,3.0,2.0,2.0,1.0,21.0
879442,4650691,Casco_Antiguo,Santa Cruz,Inmueble_Completo,62,2,1,4.0,1.0,1.0,1.0,15.5
879529,4651176,Nervion,La Florida,Inmueble_Completo,80,7,3,6.0,2.0,3.0,2.0,13.333333333333334
1358302,7372926,Casco_Antiguo,San Gil,Inmueble_Completo,120,2,1,4.0,2.0,2.0,1.0,30.0
1400991,5711196,Casco_Antiguo,San Bartolomé,Inmueble_Completo,66,2,2,2.0,1.0,1.0,1.0,33.0
1439591,6610304,Casco_Antiguo,San Vicente,Inmueble_Completo,104,4,1,4.0,2.0,3.0,1.0,26.0
879624,4651176,Casco_Antiguo,Santa Catalina,Inmueble_Completo,60,3,3,2.0,1.0,2.0,1.0,30.0
880039,4653961,Casco_Antiguo,San Bartolomé,Inmueble_Completo,181,3,27,6.0,2.0,2.0,2.0,30.166666666666668
1662840,589600,Casco_Antiguo,Arenal,Inmueble_Completo,140,3,10,6.0,2.0,3.0,2.0,23.333333333333332
1517058,8099629,Casco_Antiguo,Alfalfa,Inmueble_Completo,80,2,1,4.0,1.0,2.0,1.0,20.0
1670966,5662133,Triana,Triana Este,Habitacion_Privada,47,3,1,2.0,1.0,2.0,1.0,23.5
884409,4683724,Casco_Antiguo,Museo,Inmueble_Completo,301,2,1,12.0,6.0,12.0,4.0,25.083333333333332
886055,4697283,Casco_Antiguo,San Gil,Inmueble_Completo,76,2,3,4.0,1.0,2.0,1.0,19.0
1680385,2475488,Triana,Triana Este,Habitacion_Privada,30,2,2,2.0,1.0,1.0,1.0,15.0
886289,4698713,Casco_Antiguo,San Bartolomé,Inmueble_Completo,167,2,1,7.0,3.0,4.0,,23.857142857142858
1517682,6995235,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,106,3,4,,,,,
1521857,6654906,Casco_Antiguo,Alfalfa,Inmueble_Completo,55,3,1,3.0,,2.0,1.0,18.333333333333332
887207,3952052,Casco_Antiguo,Arenal,Inmueble_Completo,96,2,4,4.0,,2.0,,24.0
887688,4697283,Casco_Antiguo,San Gil,Inmueble_Completo,76,2,3,4.0,1.0,1.0,1.0,19.0
2600867,6844541,Macarena,"León XIII, Los Naranjos",Inmueble_Completo,63,2,1,2.0,,2.0,1.0,31.5
1710282,3540583,Sur,El Porvenir,Inmueble_Completo,87,1,14,4.0,1.0,2.0,1.0,21.75
891310,4735558,Casco_Antiguo,San Lorenzo,Inmueble_Completo,58,3,3,2.0,1.0,2.0,1.0,29.0
893567,443808555,Casco_Antiguo,Feria,Inmueble_Completo,149,3,2,4.0,2.0,3.0,2.0,37.25
1714467,9009234,Casco_Antiguo,Alfalfa,Inmueble_Completo,140,2,4,4.0,1.0,3.0,1.0,35.0
893928,4754979,Casco_Antiguo,San Bartolomé,Inmueble_Completo,159,2,1,6.0,3.0,4.0,2.0,26.5
897891,4790497,Casco_Antiguo,Alfalfa,Inmueble_Completo,145,3,33,6.0,2.0,4.0,1.0,24.166666666666668
1714668,9009234,Casco_Antiguo,Alfalfa,Inmueble_Completo,140,2,4,4.0,1.0,2.0,1.0,35.0
898078,4790497,Casco_Antiguo,Alfalfa,Inmueble_Completo,149,3,33,6.0,2.0,5.0,1.0,24.833333333333332
1784618,3858271,Casco_Antiguo,Santa Catalina,Inmueble_Completo,112,3,2,3.0,2.0,2.0,1.0,37.333333333333336
898108,4790497,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,3,33,6.0,2.0,4.0,1.0,29.833333333333332
2616488,13399759,Nervion,La Calzada,Habitacion_Privada,30,1,5,2.0,1.0,2.0,2.0,15.0
1819482,3540583,Sur,El Porvenir,Habitacion_Privada,39,1,14,4.0,1.0,4.0,1.0,9.75
1825776,4618098,Norte,Valdezorras,Inmueble_Completo,130,5,1,6.0,3.0,4.0,1.0,21.666666666666668
2618199,13408562,Macarena,"Cruz Roja, Capuchinos",Inmueble_Completo,77,3,4,4.0,1.0,2.0,,19.25
2620127,13418218,Casco_Antiguo,Alfalfa,Inmueble_Completo,112,2,1,6.0,2.0,4.0,1.0,18.666666666666668
4238814,7663074,Nervion,an Roque,Inmueble_Completo,70,2,1,4.0,1.0,1.0,2.0,17.5
4260204,4790497,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,168,3,33,6.0,2.0,4.0,2.0,28.0
1838091,2614256,Casco_Antiguo,Arenal,Inmueble_Completo,113,2,3,5.0,2.0,3.0,1.0,22.6
2630617,13474675,Casco_Antiguo,San Julián,Inmueble_Completo,66,3,1,3.0,1.0,2.0,1.0,22.0
1842444,2614256,Casco_Antiguo,Arenal,Inmueble_Completo,172,2,3,8.0,3.0,5.0,2.0,21.5
1846844,9239534,Casco_Antiguo,San Vicente,Inmueble_Completo,103,1,2,6.0,1.0,5.0,1.0,17.166666666666668
2643928,13299988,Casco_Antiguo,San Lorenzo,Habitacion_Privada,50,2,1,2.0,1.0,1.0,1.0,25.0
4267963,22155944,Casco_Antiguo,San Lorenzo,Inmueble_Completo,143,3,1,5.0,2.0,4.0,1.0,28.6
4282345,4790497,Casco_Antiguo,Alfalfa,Inmueble_Completo,191,3,33,8.0,3.0,6.0,2.0,23.875
4293362,22288280,Casco_Antiguo,Alfalfa,Inmueble_Completo,117,2,1,3.0,1.0,2.0,1.0,39.0
4307036,4790497,Casco_Antiguo,Alfalfa,Inmueble_Completo,179,3,33,8.0,3.0,6.0,2.0,22.375
1855831,8359913,Casco_Antiguo,San Lorenzo,Inmueble_Completo,137,2,2,6.0,2.0,6.0,1.0,22.833333333333332
2660276,9535460,Casco_Antiguo,Santa Cruz,Inmueble_Completo,190,3,2,4.0,2.0,2.0,2.0,47.5
4364091,20505911,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,61,14,4.0,2.0,4.0,1.0,44.75
2667997,13657479,Cerro_Amate,Los Pajaros,Inmueble_Completo,56,2,1,3.0,2.0,2.0,1.0,18.666666666666668
1874696,9649853,Casco_Antiguo,San Bartolomé,Inmueble_Completo,83,3,19,4.0,1.0,2.0,,20.75
2670544,3908345,Macarena,"Cisneo Alto, Santa María de Graccia",Habitacion_Privada,55,1,4,3.0,1.0,3.0,1.0,18.333333333333332
1882695,9800002,Casco_Antiguo,Alfalfa,Inmueble_Completo,81,2,1,4.0,2.0,3.0,1.0,20.25
2673571,3908345,San_Pablo_Santa_Justa,Arbol Gordo,Habitacion_Privada,40,1,4,2.0,1.0,2.0,1.0,20.0
1884790,2564339,Casco_Antiguo,Alfalfa,Inmueble_Completo,80,3,4,2.0,1.0,1.0,1.0,40.0
2684475,680520,Casco_Antiguo,Feria,Inmueble_Completo,73,6,1,4.0,2.0,3.0,1.0,18.25
2691842,13776564,Casco_Antiguo,Museo,Habitacion_Privada,45,2,1,1.0,1.0,2.0,,45.0
4386673,22770496,Sur,Huerta de la Salud,Habitacion_Privada,46,1,1,3.0,1.0,2.0,1.0,15.333333333333334
4390520,20505911,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,3,14,4.0,2.0,4.0,2.0,44.75
1890596,4653961,Casco_Antiguo,Santa Cruz,Inmueble_Completo,147,3,27,3.0,1.0,1.0,1.0,49.0
2707482,2705030,Casco_Antiguo,Santa Cruz,Inmueble_Completo,244,3,7,6.0,3.0,6.0,3.0,40.666666666666664
1901168,1428269,Casco_Antiguo,Alfalfa,Inmueble_Completo,105,1,4,2.0,1.0,3.0,1.0,52.5
4403024,16694377,Casco_Antiguo,San Vicente,Inmueble_Completo,74,2,1,2.0,1.0,1.0,1.0,37.0
1905697,9891628,Casco_Antiguo,San Bartolomé,Inmueble_Completo,88,2,1,3.0,1.0,2.0,1.0,29.333333333333332
1917172,589600,Triana,Triana Casco Antiguo,Inmueble_Completo,140,3,10,6.0,2.0,3.0,2.0,23.333333333333332
4411594,22898563,Casco_Antiguo,Alfalfa,Inmueble_Completo,55,2,1,2.0,1.0,1.0,,27.5
2724488,5160972,Triana,Triana Oeste,Inmueble_Completo,57,2,2,4.0,1.0,2.0,1.0,14.25
1929120,9990342,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,106,2,1,4.0,1.0,4.0,1.0,26.5
1962902,4653961,Casco_Antiguo,San Bartolomé,Inmueble_Completo,116,3,27,2.0,1.0,1.0,1.0,58.0
2745137,14043273,Casco_Antiguo,Museo,Habitacion_Privada,35,1,7,2.0,1.0,1.0,6.0,17.5
4426388,22978934,Casco_Antiguo,Santa Cruz,Inmueble_Completo,62,2,1,8.0,3.0,4.0,,7.75
4509738,2564339,Casco_Antiguo,Alfalfa,Inmueble_Completo,100,3,4,3.0,1.0,2.0,1.0,33.333333333333336
4541878,18529879,Casco_Antiguo,San Bartolomé,Habitacion_Privada,153,1,4,2.0,1.0,2.0,1.0,76.5
1963390,4653961,Casco_Antiguo,Santa Cruz,Inmueble_Completo,209,3,27,2.0,1.0,1.0,1.0,104.5
1974319,10192321,Casco_Antiguo,Santa Catalina,Inmueble_Completo,82,2,1,4.0,2.0,4.0,1.0,20.5
4547759,22433443,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,74,2,1,4.0,1.0,2.0,1.0,18.5
4563863,23558014,Casco_Antiguo,Feria,Inmueble_Completo,60,2,1,4.0,1.0,3.0,,15.0
2756099,6224025,Norte,Valdezorras,Habitacion_Privada,44,1,3,2.0,1.0,2.0,1.0,22.0
2757336,4431575,Casco_Antiguo,Santa Cruz,Inmueble_Completo,206,2,6,6.0,2.0,2.0,,34.333333333333336
1996815,10290107,Nervion,La Calzada,Habitacion_Privada,35,1,2,1.0,1.0,1.0,1.0,35.0
2776582,14194280,Casco_Antiguo,Feria,Inmueble_Completo,77,2,1,2.0,,2.0,1.0,38.5
4578116,20505911,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,3,14,4.0,2.0,4.0,1.0,44.75
4590191,18310993,Casco_Antiguo,Feria,Inmueble_Completo,129,2,1,2.0,1.0,1.0,,64.5
1997113,10291119,San_Pablo_Santa_Justa,San Pablo A y B,Inmueble_Completo,54,2,1,4.0,2.0,3.0,1.0,13.5
2791372,14276261,Casco_Antiguo,Museo,Inmueble_Completo,128,1,1,5.0,2.0,3.0,1.0,25.6
2026727,10332124,Casco_Antiguo,Feria,Inmueble_Completo,79,2,1,4.0,1.0,2.0,,19.75
2031643,4790497,Casco_Antiguo,Santa Catalina,Inmueble_Completo,140,3,33,6.0,2.0,4.0,1.0,23.333333333333332
4626048,20505911,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,179,61,14,3.0,2.0,3.0,1.0,59.666666666666664
2076827,860055,Casco_Antiguo,Santa Cruz,Inmueble_Completo,159,3,23,5.0,3.0,4.0,2.0,31.8
2807243,11509750,Casco_Antiguo,Museo,Inmueble_Completo,72,1,1,4.0,1.0,2.0,1.0,18.0
2827817,14043273,Casco_Antiguo,Alfalfa,Habitacion_Privada,26,1,7,1.0,1.0,1.0,6.0,26.0
2840294,8359913,Casco_Antiguo,San Gil,Inmueble_Completo,77,2,2,4.0,1.0,3.0,1.0,19.25
2842226,14043273,Casco_Antiguo,Alfalfa,Habitacion_Privada,35,1,7,2.0,1.0,2.0,6.0,17.5
4652296,9370857,Los_Remedios,Los Remedios,Inmueble_Completo,244,2,1,8.0,3.0,6.0,1.0,30.5
2077150,10598493,Casco_Antiguo,Alfalfa,Inmueble_Completo,96,7,1,2.0,1.0,1.0,1.0,48.0
4664958,24137544,Nervion,an Roque,Inmueble_Completo,94,2,1,3.0,1.0,3.0,1.0,31.333333333333332
2854220,7927432,Casco_Antiguo,Feria,Habitacion_Privada,39,2,3,2.0,1.0,1.0,1.0,19.5
2078545,3540583,Sur,El Porvenir,Habitacion_Privada,148,1,14,7.0,2.0,6.0,1.0,21.142857142857142
4716236,24366186,Casco_Antiguo,San Bartolomé,Habitacion_Privada,32,2,2,3.0,1.0,3.0,1.0,10.666666666666666
2090360,4711872,Casco_Antiguo,Santa Catalina,Inmueble_Completo,154,1,2,4.0,1.0,1.0,1.0,38.5
4722409,4790497,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,177,3,33,8.0,3.0,6.0,2.0,22.125
2900232,14589578,Casco_Antiguo,Santa Catalina,Inmueble_Completo,94,2,1,4.0,2.0,2.0,1.0,23.5
2929258,14958822,Triana,Triana Casco Antiguo,Inmueble_Completo,269,2,135,4.0,2.0,2.0,1.0,67.25
4723679,4790497,Casco_Antiguo,San Lorenzo,Inmueble_Completo,77,3,33,3.0,,1.0,1.0,25.666666666666668
4727529,6224025,Este_Alcosa_Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",Habitacion_Privada,88,1,3,4.0,2.0,3.0,1.0,22.0
2150004,1206650,Casco_Antiguo,Arenal,Inmueble_Completo,70,5,1,4.0,2.0,2.0,1.0,17.5
4783315,2124038,Casco_Antiguo,Museo,Inmueble_Completo,338,2,7,,4.0,9.0,6.0,
2155415,10610200,Sur,Huerta de la Salud,Inmueble_Completo,60,2,1,6.0,2.0,4.0,1.0,10.0
2187499,4696783,Casco_Antiguo,San Gil,Inmueble_Completo,94,2,5,2.0,1.0,1.0,1.0,47.0
4794692,3878785,Casco_Antiguo,Feria,Inmueble_Completo,91,3,2,4.0,1.0,1.0,1.0,22.75
2246553,8708643,Casco_Antiguo,San Julián,Habitacion_Privada,89,20,1,2.0,1.0,2.0,,44.5
4814366,24794841,Casco_Antiguo,Alfalfa,Inmueble_Completo,151,2,2,6.0,2.0,5.0,1.0,25.166666666666668
2966587,13854672,Casco_Antiguo,San Vicente,Inmueble_Completo,89,2,1,3.0,1.0,2.0,1.0,29.666666666666668
3112639,13419145,Nervion,La Florida,Inmueble_Completo,64,2,3,2.0,1.0,2.0,1.0,32.0
2255287,464202244,Casco_Antiguo,Santa Cruz,Inmueble_Completo,226,3,4,8.0,3.0,6.0,2.0,28.25
4880044,21449872,Casco_Antiguo,Santa Cruz,Inmueble_Completo,91,2,7,4.0,1.0,2.0,1.0,22.75
2300211,7143445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,104,2,5,,,,,
4902106,1143645,Casco_Antiguo,San Gil,Inmueble_Completo,54,2,2,2.0,1.0,1.0,1.0,27.0
3117591,13399759,Nervion,La Calzada,Habitacion_Privada,30,1,5,2.0,1.0,2.0,2.0,15.0
2302364,7143445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,91,2,5,,,,,
2302508,7143445,Casco_Antiguo,Santa Cruz,Inmueble_Completo,118,2,5,4.0,1.0,3.0,1.0,29.5
2312649,11810362,Casco_Antiguo,Arenal,Inmueble_Completo,138,3,1,2.0,1.0,1.0,1.0,69.0
4943974,24366186,Casco_Antiguo,San Bartolomé,Habitacion_Privada,41,2,2,1.0,1.0,1.0,,41.0
3121700,15819228,Casco_Antiguo,Arenal,Inmueble_Completo,139,1,21,4.0,2.0,4.0,2.0,34.75
2321424,860055,Casco_Antiguo,Arenal,Inmueble_Completo,285,3,23,7.0,4.0,7.0,3.0,40.714285714285715
3122884,13399759,Nervion,La Calzada,Habitacion_Privada,30,1,5,2.0,1.0,2.0,2.0,15.0
3126207,15880195,Norte,Consolación,Habitacion_Privada,30,2,2,2.0,1.0,2.0,1.0,15.0
2327674,7143445,Casco_Antiguo,San Bartolomé,Inmueble_Completo,92,2,5,,,,,
3127498,15819228,Casco_Antiguo,Museo,Inmueble_Completo,263,1,21,7.0,3.0,5.0,2.0,37.57142857142857
2330233,11901530,Casco_Antiguo,Alfalfa,Inmueble_Completo,108,2,1,5.0,2.0,4.0,2.0,21.6
2342762,589600,Casco_Antiguo,San Lorenzo,Inmueble_Completo,106,3,10,6.0,2.0,5.0,1.0,17.666666666666668
3149646,15819228,Casco_Antiguo,Arenal,Inmueble_Completo,216,1,21,5.0,2.0,3.0,1.0,43.2
4964091,25581359,Casco_Antiguo,"Encarnación, Regina",Inmueble_Completo,65,2,1,4.0,1.0,2.0,1.0,16.25
4976079,25643998,Casco_Antiguo,Museo,Inmueble_Completo,125,2,11,2.0,,1.0,1.0,62.5
2371981,2475488,Triana,Triana Este,Habitacion_Privada,25,2,2,1.0,1.0,1.0,1.0,25.0
4990173,4210720,Casco_Antiguo,San Julián,Inmueble_Completo,78,4,1,4.0,2.0,2.0,2.0,19.5
3178429,8487200,Sur,El Porvenir,Habitacion_Privada,75,2,1,2.0,1.0,2.0,1.0,37.5
2377375,12145126,Casco_Antiguo,Arenal,Inmueble_Completo,96,2,1,4.0,2.0,3.0,1.0,24.0
3181561,16132120,Casco_Antiguo,Feria,Habitacion_Privada,51,2,1,3.0,1.0,2.0,1.0,17.0
4991785,25643998,Casco_Antiguo,Museo,Inmueble_Completo,142,2,11,2.0,1.0,2.0,1.0,71.0
2388579,5817319,Casco_Antiguo,Santa Cruz,Inmueble_Completo,75,6,2,2.0,1.0,2.0,1.0,37.5
4993747,25745734,Casco_Antiguo,San Julián,Inmueble_Completo,59,2,1,,,,,
4993932,25643998,Casco_Antiguo,Museo,Inmueble_Completo,121,2,11,6.0,2.0,4.0,1.0,20.166666666666668
4994094,25643998,Casco_Antiguo,Museo,Inmueble_Completo,79,2,11,4.0,1.0,2.0,1.0,19.75
3198208,6237593,Casco_Antiguo,San Julián,Inmueble_Completo,101,2,1,4.0,1.0,2.0,1.0,25.25
2425797,28606580,Casco_Antiguo,Arenal,Inmueble_Completo,156,2,1,2.0,1.0,1.0,1.0,78.0
3233342,13344367,Casco_Antiguo,"Encarnación, Regina",Habitacion_Privada,50,1,2,2.0,1.0,1.0,1.0,25.0
3247106,4653961,Casco_Antiguo,San Bartolomé,Inmueble_Completo,199,3,27,6.0,2.0,2.0,2.0,33.166666666666664
5002242,25643998,Triana,Triana Casco Antiguo,Inmueble_Completo,127,2,11,6.0,2.0,4.0,2.0,21.166666666666668
2441850,12243934,Triana,Triana Este,Habitacion_Privada,46,3,6,2.0,1.0,1.0,1.0,23.0
5057721,464202244,Casco_Antiguo,Santa Cruz,Inmueble_Completo,166,3,4,6.0,2.0,3.0,1.0,27.666666666666668
3288788,16535829,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",Inmueble_Completo,84,2,1,2.0,1.0,1.0,1.0,42.0
3292591,13492532,Casco_Antiguo,Santa Catalina,Inmueble_Completo,66,2,1,3.0,1.0,1.0,1.0,22.0
5065514,26157318,Nervion,an Roque,Habitacion_Privada,38,2,2,2.0,1.0,1.0,1.0,19.0
3311224,12395642,Triana,Triana Casco Antiguo,Inmueble_Completo,55,2,4,3.0,1.0,2.0,1.0,18.333333333333332
2520167,12731128,Triana,Triana Casco Antiguo,Inmueble_Completo,101,1,10,4.0,1.0,1.0,1.0,25.25
3325399,16786734,Nervion,Ciudad Jardín,Habitacion_Privada,26,1,2,1.0,1.0,1.0,1.0,26.0
